timestamp;emg1;emg2;emg3;emg4;emg5;emg6;emg7;emg8
1226700679;-5;-3;-3;-2;-5;-2;0;-4
1226700679;-2;1;3;0;3;0;0;-3
1226707439;2;0;-4;-2;-9;3;0;0
1226707439;2;1;-3;2;5;-5;-4;5
1226731278;-13;-6;6;-2;-3;-2;4;-12
1226731278;-2;-2;-2;-1;2;3;-3;-5
1226732885;5;-1;0;-2;2;-2;0;4
1226732885;-3;-1;-4;2;-5;0;1;5
1226746147;1;0;0;1;1;-1;0;1
1226746147;5;0;-2;0;-2;-2;-4;-9
1226747807;-4;0;-3;1;1;4;4;15
1226747807;-1;-3;6;-1;-5;-7;-3;-2
1226759924;2;-2;0;-2;0;0;-3;-4
1226759924;0;-1;3;0;-1;0;5;5
1226768831;3;0;-11;-2;1;0;0;0
1226768831;-3;1;0;-4;-2;-2;-4;-17
1226783760;1;0;-4;0;5;-2;0;5
1226783760;-5;-2;5;-1;-12;-3;-7;-18
1226785289;-2;-2;0;-2;0;-3;-2;-3
1226785289;3;1;5;1;1;2;1;10
1226806283;0;-1;-5;0;-2;2;-2;-3
1226806283;1;-2;-1;0;2;-3;-2;5
1226807824;-3;-4;0;-1;-1;-1;-1;-4
1226807824;-8;0;-6;0;-6;-1;-4;-12
1226820246;5;-2;0;-1;0;-3;-2;2
1226820246;-1;0;1;0;0;-1;2;5
1226828820;0;2;11;1;-1;0;-3;-7
1226828820;-2;-7;-6;-3;-3;-2;-1;2
1226843757;1;2;-5;0;-1;-1;0;9
1226843757;0;1;-4;-3;1;1;-1;-3
1226845297;-1;-6;1;-2;5;-2;-3;4
1226845297;2;2;1;1;-7;-1;0;2
1226866239;-4;-6;3;-1;-5;-4;-1;-5
1226866239;-11;-4;-4;-4;2;1;-1;1
1226867773;-1;0;-9;2;1;0;2;9
1226867773;2;0;9;-3;5;1;0;-7
1226879794;0;1;-14;-7;-4;-2;0;2
1226879794;-2;1;4;1;-1;0;-1;-2
1226888845;-1;-2;4;1;-2;-6;-1;-1
1226888845;-4;-1;4;-1;0;-1;1;9
1226903774;0;-2;0;-2;-1;1;0;-7
