timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
109024615085,1,-1,1,-2,0,-4,-4,0
109024615085,0,0,0,0,-3,-6,-1,-1
109024637502,-1,0,-1,-1,-7,-2,-3,0
109024637502,-3,-3,-3,-1,-1,3,2,0
109024638468,-1,-1,0,-1,-3,-4,1,-2
109024638468,-2,-1,-2,-1,4,1,-1,-2
109024651913,1,1,0,-1,-1,-3,-2,-1
109024651913,0,0,2,-2,-6,-2,-2,0
109024652570,-1,-3,1,2,2,5,2,0
109024652570,0,0,-1,-3,-5,-1,1,1
109024674314,1,-2,-2,-2,-3,2,0,2
109024674314,-1,-1,-1,0,-1,3,-1,-2
109024675038,0,2,-1,-2,-1,-3,-3,-2
109024675038,-1,-3,0,1,3,-4,-2,-2
109024697637,0,-3,-3,-2,-1,2,1,0
109024697637,0,1,-3,-2,-6,-3,-1,0
109024698318,0,0,0,-2,2,-2,0,0
109024698318,-1,1,1,-3,-11,-1,-2,0
109024711835,-2,-1,0,-1,8,0,0,0
109024711835,-1,-4,-1,-1,4,0,-3,-1
109024712596,-1,-3,-1,-1,-10,2,-1,-3
109024712596,0,3,1,7,49,3,0,0
109024734366,-1,0,-1,-2,-4,-2,0,-1
109024734366,-2,-1,-2,-3,-6,2,1,0
109024735092,-2,-4,-1,2,1,-4,0,0
109024735092,-1,0,-2,-3,-8,-3,0,-1
109024757563,0,0,1,0,0,0,-1,-2
109024757563,0,-1,-1,2,9,0,-2,-1
109024758327,0,0,2,-2,-1,-2,-2,0
109024758327,0,-2,-2,-3,-6,-1,0,-2
109024772244,-1,0,-1,-2,0,1,0,-1
109024772244,-2,0,0,1,-6,0,0,1
109024773009,0,3,1,-1,8,0,-3,-1
109024773009,0,-2,-3,-2,-16,-1,-2,0
109024794341,-1,-1,-2,-1,-2,1,0,-1
109024794341,-1,-1,0,0,10,0,-3,-3
109024795140,-1,0,1,-1,-5,1,-2,0
109024795140,-1,3,0,0,-13,-5,-4,-1
109024817435,0,-3,0,-1,2,1,-2,-1
109024817435,-2,-1,-3,-6,-6,-2,-3,-1
109024818284,-1,-1,0,4,15,0,1,4
109024818284,0,-2,1,0,2,3,0,-6
109024832809,1,1,1,-1,-13,-3,-1,0
109024832809,0,1,1,0,0,-5,0,-1
109024833709,-1,-1,-1,-1,2,1,1,0
109024833709,-3,-4,-1,-4,4,2,0,-1
109024854481,-1,-1,-2,-2,-5,-1,-1,-1
109024854481,1,-1,-1,-1,-7,-3,-2,-1
109024855096,1,-1,-1,-5,-5,3,-1,6
109024855096,-2,1,-2,1,2,-2,2,-17
109024877480,0,2,-1,-3,1,2,0,-1
109024877480,0,-1,-3,-2,7,0,1,1
109024878299,1,3,2,5,-11,-2,0,-4
109024878299,0,-5,0,1,4,-4,-3,5
109024891814,-1,-1,0,0,14,-6,-2,-2
109024891814,1,-1,0,0,1,4,2,-2
109024892587,-2,-1,-3,-4,4,0,-2,-3
109024892587,1,0,0,-3,11,-3,-3,1
109024914350,1,0,0,1,-25,-2,-1,-2
109024914350,-1,-3,0,2,6,-1,0,6
109024915152,-2,-2,-2,-7,-15,-3,0,-10
109024915152,0,-2,1,12,26,7,1,5
109024937520,-1,-2,-2,2,-12,-4,-2,-2
109024937520,0,-1,1,9,63,-3,-3,-5
109024938290,2,0,0,-8,-38,4,1,-2
109024938290,-1,-2,0,6,14,0,-2,-10
109024951908,-2,-4,-5,-5,0,1,0,2
109024951908,-1,0,-2,0,-18,-3,-2,2
109024952597,-2,-1,-1,-1,3,-5,-4,-4
109024952597,0,1,-3,-4,-11,-6,-1,-1
109024974330,-2,0,1,0,6,3,-2,5
109024974330,-3,-4,-1,-1,-3,-3,0,-1
109024975089,-3,-1,-1,-3,-1,-3,-4,0
109024975089,1,-3,-2,-4,-26,-3,-1,4
109024998283,-1,1,-1,-1,9,-3,-1,-1
